timestamp,open,high,low,close,volume
2026-02-13 02:00,615.5,616.3,609.0,610.18,22011.486
2026-02-13 03:00,610.18,612.0,607.5,608.85,8110.514
2026-02-13 04:00,608.86,609.5,605.71,605.9,5840.706
2026-02-13 05:00,605.9,606.17,598.46,598.87,8776.701
2026-02-13 06:00,598.87,598.92,592.49,597.83,11512.603
2026-02-13 07:00,597.84,601.12,596.16,598.11,8394.021
2026-02-13 08:00,598.12,604.36,597.68,602.39,5881.864
2026-02-13 09:00,602.39,603.3,599.48,602.15,4605.377
2026-02-13 10:00,602.16,602.81,599.28,601.37,5284.79
2026-02-13 11:00,601.36,601.67,598.24,601.58,4562.536
2026-02-13 12:00,601.58,601.64,596.84,599.06,6504.047
2026-02-13 13:00,599.06,603.1,596.51,598.65,10840.91
2026-02-13 14:00,598.65,605.36,595.38,602.62,21415.837
2026-02-13 15:00,602.63,615.38,600.7,610.33,27337.861
2026-02-13 16:00,610.33,619.39,609.04,615.98,17576.096
2026-02-13 17:00,615.98,618.72,613.41,615.99,7441.868
2026-02-13 18:00,615.98,618.8,614.01,617.65,7209.494
2026-02-13 19:00,617.66,621.29,617.07,618.14,6147.007
2026-02-13 20:00,618.14,618.88,615.65,618.34,3218.529
2026-02-13 21:00,618.33,622.81,618.09,621.15,5012.609
2026-02-13 22:00,621.14,621.39,617.88,620.1,3132.968
2026-02-13 23:00,620.09,620.88,618.28,618.94,2826.959
2026-02-14 00:00,618.93,623.77,618.45,623.18,4889.616
2026-02-14 01:00,623.18,625.63,622.82,624.07,6375.902
2026-02-14 02:00,624.06,624.06,620.36,620.92,3622.523
2026-02-14 03:00,620.91,621.57,616.72,617.5,6921.136
2026-02-14 04:00,617.5,617.68,616.01,617.17,2947.755
2026-02-14 05:00,617.17,618.45,615.7,616.57,2503.698
2026-02-14 06:00,616.57,619.36,615.97,619.35,2725.714
2026-02-14 07:00,619.36,622.39,618.9,622.35,4646.304
2026-02-14 08:00,622.35,627.7,622.01,627.08,10017.079
2026-02-14 09:00,627.08,629.33,626.18,628.96,5362.02
2026-02-14 10:00,628.96,628.99,626.32,627.45,4411.346
2026-02-14 11:00,627.45,633.79,627.28,633.37,8451.2
2026-02-14 12:00,633.37,634.2,626.86,627.6,6803.523
2026-02-14 13:00,627.6,630.62,626.76,629.98,5560.33
2026-02-14 14:00,629.98,637.24,629.4,635.85,6252.04
2026-02-14 15:00,635.86,636.74,633.5,634.73,5800.04
2026-02-14 16:00,634.74,634.74,629.19,633.28,7699.894
2026-02-14 17:00,633.28,634.48,631.21,632.03,2753.57
2026-02-14 18:00,632.03,632.9,631.05,631.77,2039.356
2026-02-14 19:00,631.78,633.31,629.97,632.84,2384.362
2026-02-14 20:00,632.84,633.93,630.42,632.42,2401.469
2026-02-14 21:00,632.42,634.61,628.58,631.12,3881.534
2026-02-14 22:00,631.11,633.69,630.8,632.4,2141.319
2026-02-14 23:00,632.39,634.48,631.4,632.77,3254.194
2026-02-15 00:00,632.77,633.49,629.76,631.89,4421.747
2026-02-15 01:00,631.88,633.97,629.0,632.82,3935.785
2026-02-15 02:00,632.82,633.93,627.0,630.46,7827.319
2026-02-15 03:00,630.45,633.8,627.13,633.4,5956.709
2026-02-15 04:00,633.39,639.18,633.39,635.62,6681.442
2026-02-15 05:00,635.64,638.5,635.4,636.44,3433.18
2026-02-15 06:00,636.45,638.41,634.8,636.44,3765.524
2026-02-15 07:00,636.44,642.49,635.78,639.86,5814.263
2026-02-15 08:00,639.86,641.28,628.22,631.6,7498.188
2026-02-15 09:00,631.6,633.57,629.65,630.66,4566.406
2026-02-15 10:00,630.67,630.91,626.21,629.81,5111.479
2026-02-15 11:00,629.81,631.11,628.79,629.26,2598.958
2026-02-15 12:00,629.27,630.06,619.33,619.38,10577.918
2026-02-15 13:00,619.38,624.29,615.71,617.57,10872.572
2026-02-15 14:00,617.57,622.04,617.07,621.02,5291.427
2026-02-15 15:00,621.02,623.4,619.58,621.52,3712.822
2026-02-15 16:00,621.53,621.54,617.68,619.84,4007.884
2026-02-15 17:00,619.84,620.78,610.17,613.91,12321.247
2026-02-15 18:00,613.91,615.31,610.78,611.53,5711.403
2026-02-15 19:00,611.52,613.46,608.82,611.79,8368.369
2026-02-15 20:00,611.79,614.47,609.86,613.74,3061.673
2026-02-15 21:00,613.74,617.44,613.5,615.82,2270.792
2026-02-15 22:00,615.82,617.04,614.41,616.57,1871.329
2026-02-15 23:00,616.57,616.67,611.66,615.16,2748.155
2026-02-16 00:00,615.17,616.89,613.8,616.23,2500.319
2026-02-16 01:00,616.23,618.37,612.68,614.94,2000.644
2026-02-16 02:00,614.94,616.48,611.69,612.35,2148.484
2026-02-16 03:00,612.35,613.57,611.38,613.46,1614.707
2026-02-16 04:00,613.46,618.22,613.44,618.21,2163.966
2026-02-16 05:00,618.22,618.75,610.7,612.42,3367.206
2026-02-16 06:00,612.42,614.0,610.4,612.81,2521.827
2026-02-16 07:00,612.81,615.06,611.52,613.39,2828.581
2026-02-16 08:00,613.39,615.09,612.6,614.78,2534.282
2026-02-16 09:00,614.78,619.87,614.77,618.57,4862.934
2026-02-16 10:00,618.57,619.37,616.73,618.76,2628.045
2026-02-16 11:00,618.76,620.0,613.53,618.75,3456.643
2026-02-16 12:00,618.74,629.16,618.74,628.12,9841.4
2026-02-16 13:00,628.13,631.24,614.61,616.21,12361.898
2026-02-16 14:00,616.2,618.22,612.43,613.75,8134.337
2026-02-16 15:00,613.75,616.51,604.49,607.51,14806.426
2026-02-16 16:00,607.51,613.22,607.23,613.05,7178.981
2026-02-16 17:00,613.05,617.14,612.08,615.64,4104.041
2026-02-16 18:00,615.64,618.31,614.24,614.59,2748.392
2026-02-16 19:00,614.59,617.91,614.24,616.73,1771.578
2026-02-16 20:00,616.74,622.53,616.04,622.35,2991.89
2026-02-16 21:00,622.34,626.48,621.3,626.43,3372.147
2026-02-16 22:00,626.42,628.2,625.12,626.21,3792.989
2026-02-16 23:00,626.2,628.09,625.3,627.19,1929.166
2026-02-17 00:00,627.19,628.4,625.92,626.63,1873.56
2026-02-17 01:00,626.63,628.39,624.24,624.57,1708.497
2026-02-17 02:00,624.57,631.86,621.25,629.07,12890.326
2026-02-17 03:00,629.06,629.53,626.17,626.99,3240.882
2026-02-17 04:00,627.0,628.28,625.0,626.24,2350.112
2026-02-17 05:00,626.25,627.27,620.3,623.02,3290.92
2026-02-17 06:00,623.01,625.08,623.01,624.82,1432.055
2026-02-17 07:00,624.82,624.82,622.02,622.74,4078.389
2026-02-17 08:00,622.74,623.89,619.51,619.95,2517.551
2026-02-17 09:00,619.94,620.67,618.05,619.5,2130.945
2026-02-17 10:00,619.5,620.0,615.17,616.54,3162.503
2026-02-17 11:00,616.54,618.57,615.85,618.34,1701.732
2026-02-17 12:00,618.33,621.65,617.99,619.43,2061.538
2026-02-17 13:00,619.43,625.34,618.36,623.87,4397.713
2026-02-17 14:00,623.87,626.08,609.73,611.93,12214.177
2026-02-17 15:00,611.92,615.33,609.3,615.24,9877.196
2026-02-17 16:00,615.25,622.34,614.32,618.29,7322.309
2026-02-17 17:00,618.29,619.66,612.12,614.94,3373.772
2026-02-17 18:00,614.94,623.98,614.3,622.17,3660.176
2026-02-17 19:00,622.18,624.28,619.53,620.1,2852.099
2026-02-17 20:00,620.1,620.82,616.74,618.62,1673.645
2026-02-17 21:00,618.62,620.41,616.59,618.79,1580.395
2026-02-17 22:00,618.78,619.68,617.71,617.91,967.713
2026-02-17 23:00,617.9,618.29,616.06,617.74,1575.879
2026-02-18 00:00,617.76,619.24,616.32,616.48,1706.601
2026-02-18 01:00,616.49,616.62,613.33,614.75,2517.953
2026-02-18 02:00,614.76,617.91,614.56,617.13,1198.966
2026-02-18 03:00,617.13,619.67,616.68,618.86,1686.732
2026-02-18 04:00,618.86,619.04,616.56,617.38,1581.014
2026-02-18 05:00,617.39,618.12,615.93,616.09,1606.236
2026-02-18 06:00,616.08,618.27,616.07,616.55,1527.167
2026-02-18 07:00,616.55,621.42,614.8,620.91,3059.427
2026-02-18 08:00,620.9,626.57,620.11,623.35,6531.87
2026-02-18 09:00,623.35,624.3,622.63,622.87,2411.151
2026-02-18 10:00,622.88,623.86,618.7,619.1,2152.214
2026-02-18 11:00,619.11,619.48,613.56,614.18,4223.623
2026-02-18 12:00,614.18,616.77,613.77,615.84,3076.545
2026-02-18 13:00,615.85,616.98,608.75,610.97,6048.109
2026-02-18 14:00,610.97,612.8,607.97,612.29,8016.446
2026-02-18 15:00,612.28,623.17,612.06,618.25,10187.601
2026-02-18 16:00,618.25,618.56,613.6,616.55,5824.176
2026-02-18 17:00,616.55,620.59,616.14,616.48,2995.72
2026-02-18 18:00,616.48,617.16,609.21,610.76,4794.914
2026-02-18 19:00,610.76,612.27,601.3,603.23,11904.091
2026-02-18 20:00,603.23,606.51,602.86,603.65,4540.571
2026-02-18 21:00,603.65,606.07,602.0,604.27,3395.717
2026-02-18 22:00,604.27,605.74,602.47,604.79,4107.809
2026-02-18 23:00,604.79,605.5,603.66,604.8,2161.357
2026-02-19 00:00,604.8,605.59,602.84,602.85,3430.94
2026-02-19 01:00,602.84,606.99,602.84,606.94,3529.913
2026-02-19 02:00,606.95,607.43,604.06,606.2,5327.328
2026-02-19 03:00,606.21,608.15,604.77,607.86,2100.698
2026-02-19 04:00,607.87,610.56,607.55,609.0,5633.39
2026-02-19 05:00,608.99,609.87,606.66,608.51,3969.53
2026-02-19 06:00,608.51,614.8,608.35,613.48,4325.787
2026-02-19 07:00,613.48,614.0,610.33,610.78,2818.444
2026-02-19 08:00,610.78,610.9,605.55,606.68,5654.871
2026-02-19 09:00,606.68,608.86,604.83,606.51,6148.183
2026-02-19 10:00,606.51,607.99,605.53,606.22,4212.322
2026-02-19 11:00,606.22,607.11,603.9,604.24,4568.625
2026-02-19 12:00,604.24,606.49,603.45,605.66,2758.592
2026-02-19 13:00,605.67,606.21,596.0,598.54,11842.41
2026-02-19 14:00,598.53,604.15,597.65,602.17,9347.525
2026-02-19 15:00,602.19,604.9,597.72,600.39,6660.021
2026-02-19 16:00,600.4,601.84,596.07,600.01,6377.717
2026-02-19 17:00,600.01,604.93,597.28,599.12,4390.307
2026-02-19 18:00,599.11,606.8,598.65,605.86,4003.023
2026-02-19 19:00,605.87,606.95,601.95,604.58,3245.746
2026-02-19 20:00,604.58,607.91,603.02,607.29,3274.169
2026-02-19 21:00,607.27,609.24,606.71,607.9,2633.409
2026-02-19 22:00,607.9,607.95,605.08,606.6,1856.088
2026-02-19 23:00,606.59,608.02,605.81,607.83,1245.325
2026-02-20 00:00,607.82,610.53,607.12,608.38,3840.968
2026-02-20 01:00,608.38,608.8,606.58,607.5,6130.198
2026-02-20 02:00,607.52,608.38,606.16,606.73,2983.738
2026-02-20 03:00,606.72,608.66,606.23,607.89,2932.94
2026-02-20 04:00,607.89,609.34,605.29,608.65,5344.349
2026-02-20 05:00,608.65,613.94,608.2,611.93,3432.807
2026-02-20 06:00,611.93,612.75,610.23,612.08,4310.985
2026-02-20 07:00,612.08,612.71,610.95,612.1,3884.677
2026-02-20 08:00,612.1,613.5,610.91,611.85,4364.524
2026-02-20 09:00,611.84,614.39,611.77,613.31,9273.589
2026-02-20 10:00,613.31,615.24,611.75,612.21,6484.214
2026-02-20 11:00,612.21,612.21,606.87,608.53,10159.663
2026-02-20 12:00,608.53,610.44,607.45,609.56,4963.74
2026-02-20 13:00,609.55,609.56,601.23,604.38,14902.362
2026-02-20 14:00,604.39,610.98,603.87,609.36,8219.6
2026-02-20 15:00,609.37,618.3,609.04,616.83,16439.328
2026-02-20 16:00,616.83,620.78,616.53,620.0,8983.909
2026-02-20 17:00,620.01,623.71,616.08,623.41,10920.473
2026-02-20 18:00,623.42,627.5,621.9,627.23,12152.925
2026-02-20 19:00,627.23,628.26,624.73,626.14,5220.796
2026-02-20 20:00,626.13,629.0,625.52,628.84,6318.902
2026-02-20 21:00,628.83,629.74,626.76,627.0,3330.066
2026-02-20 22:00,627.0,627.6,624.9,627.1,2641.456
2026-02-20 23:00,627.09,627.7,624.92,625.91,2354.597
2026-02-21 00:00,625.9,628.23,624.0,624.65,2616.979
2026-02-21 01:00,624.66,628.21,624.66,627.93,5367.063
2026-02-21 02:00,627.93,628.67,627.06,627.64,2984.003
2026-02-21 03:00,627.64,627.67,624.67,625.25,2129.582
2026-02-21 04:00,625.25,627.28,624.93,627.19,1580.439
2026-02-21 05:00,627.2,628.0,626.79,627.2,1811.816
2026-02-21 06:00,627.2,627.51,625.27,625.8,2270.353
2026-02-21 07:00,625.81,627.91,625.22,625.88,4128.413
2026-02-21 08:00,625.87,628.2,625.72,627.78,3050.324
2026-02-21 09:00,627.78,630.61,627.64,628.65,4846.864
2026-02-21 10:00,628.65,630.16,628.62,629.82,1504.158
2026-02-21 11:00,629.82,631.63,629.6,630.18,2395.111
2026-02-21 12:00,630.18,630.87,628.76,630.62,4032.103
2026-02-21 13:00,630.62,633.8,630.21,633.52,5885.663
2026-02-21 14:00,633.53,634.8,632.11,632.75,5061.09
2026-02-21 15:00,632.74,633.27,627.51,627.66,11396.799
